CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/18/2016,13:15,QUEENS,11433,,,,ARCHER AVENUE                   ,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3422662,4 dr sedan,4 dr sedan,,,
03/18/2016,14:00,,,,,,,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3416303,Pick-up Truck,Pick-up Truck,,,
03/18/2016,19:45,MANHATTAN,10128,,,,EAST 94 STREET                  ,3 AVENUE,,1,0,0,0,1,0,0,0,Pavement Defective,,,,,4021965,Bike,,,,
03/18/2016,5:30,,,40.73723,-74.000656,"(40.73723, -74.000656)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3405903,Pick-up Truck,4 dr sedan,,,
03/18/2016,10:50,BRONX,10458,40.85569,-73.881035,"(40.85569, -73.881035)",,,2475      SOUTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3413573,4 dr sedan,Box Truck,,,
03/18/2016,17:45,,,40.700306,-73.76599,"(40.700306, -73.76599)",,,MANGIN AVENUE                           ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3428211,4 dr sedan,4 dr sedan,,,
03/18/2016,3:20,STATEN ISLAND,10305,,,,HOPE AVENUE                     ,EGBERT PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3429619,,,,,
03/18/2016,14:00,BRONX,10475,40.869404,-73.82711,"(40.869404, -73.82711)",,,2090      BARTOW AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3412489,Sedan,Taxi,,,
03/18/2016,20:45,,,40.76739,-73.97073,"(40.76739, -73.97073)",,,5 AVENUE                                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408519,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:00,,,40.8574,-73.90567,"(40.8574, -73.90567)",,,DAVIDSON AVENUE                         ,2,0,0,0,0,0,2,0,Unsafe Speed,Failure to Yield Right-of-Way,Unspecified,,,3412815,Taxi,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
03/18/2016,17:00,BRONX,10452,40.674,-73.8721,"(40.674, -73.8721)",UNIVERSITY AVENUE               ,WEST 166 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3412172,4 dr sedan,,,,
03/18/2016,22:30,,,,,,RICHMOND TERRACE                ,PORT RICHMOND AVENUE,,0,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3429953,4 dr sedan,4 dr sedan,4 dr sedan,,
03/18/2016,9:40,,,,,,,,904       Post ave                      ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3429931,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,17:25,STATEN ISLAND,10310,,,,DONGAN STREET                   ,CARY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3429627,,,,,
03/18/2016,13:00,,,,,,,goethals rd ,,0,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3429936,Sedan,,,,
03/18/2016,14:30,BRONX,10471,,,,BROADWAY                        ,MOSHOLU AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3413998,4 dr sedan,4 dr sedan,,,
03/18/2016,17:54,QUEENS,11106,,,,31 AVENUE                       ,12 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3428708,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
03/18/2016,20:37,BRONX,10462,40.83264,-73.85679,"(40.83264, -73.85679)",,,2007      NEWBOLD AVENUE                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3411733,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:30,,,,,,,,,0,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,3408034,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,1:16,MANHATTAN,10026,,,,WEST 116 STREET                 ,7 AVENUE,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3410118,4 dr sedan,4 dr sedan,,,
03/18/2016,21:19,,,,,,,,WEST 54 STREET                          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408036,2 dr sedan,2 dr sedan,,,
03/18/2016,16:50,MANHATTAN,10030,40.82051,-73.94046,"(40.82051, -73.94046)",,,200       WEST 143 STREET               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3410311,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,7:30,BROOKLYN,11212,,,,EAST 96 STREET                  ,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3432200,4 dr sedan,,,,
03/18/2016,0:52,,,,,,FLATBUSH AVENUE                 ,GLENWOOD ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3417310,4 dr sedan,4 dr sedan,,,
03/18/2016,16:21,QUEENS,11416,40.689938,-73.84253,"(40.689938, -73.84253)",,,102-20    ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3422206,4 dr sedan,4 dr sedan,,,
03/18/2016,19:35,MANHATTAN,10011,,,,WEST 19 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3406571,2 dr sedan,4 dr sedan,,,
03/18/2016,16:00,,,40.7244,-73.9818,"(40.7244, -73.9818)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3430412,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,18:25,MANHATTAN,10016,,,,EAST 33 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3407587,,,,,
03/18/2016,17:30,QUEENS,11693,,,,CROSS BAY BOULEVARD             ,WEST 10 ROAD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3421951,Sedan,Sedan,,,
03/18/2016,8:30,,,,,,20 AVENUE                       ,WHITESTONE EXPRESSWAY,,0,0,0,0,0,0,0,0,Fell Asleep,Passing or Lane Usage Improper,,,,3426082,4 dr sedan,Sedan,,,
03/18/2016,20:13,,,40.67447,-73.8027,"(40.67447, -73.8027)",,,ROCKAWAY BOULEVARD                      ,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3424464,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,16:45,,,40.7339,-73.9542,"(40.7339, -73.9542)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3408026,Taxi,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,11:20,,,40.722775,-73.94707,"(40.722775, -73.94707)",,,MC GUINNESS BOULEVARD                   ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3421655,4 dr sedan,,,,
03/18/2016,7:35,BROOKLYN,11237,40.705788,-73.930824,"(40.705788, -73.930824)",,,60        GRATTAN STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3421269,Box Truck,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,13:30,MANHATTAN,10128,,,,EAST 88 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3408517,4 dr sedan,4 dr sedan,,,
03/18/2016,14:40,QUEENS,11379,,,,JUNIPER VALLEY ROAD             ,70 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3423191,4 dr sedan,Van,,,
03/18/2016,10:00,MANHATTAN,10010,40.740654,-73.99148,"(40.740654, -73.99148)",,,22        WEST 21 STREET                ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3406848,4 dr sedan,,,,
03/18/2016,8:35,,,40.762913,-73.96981,"(40.762913, -73.96981)",,,EAST 59 STREET                          ,0,0,0,0,0,0,2,0,Unspecified,,,,,3408071,4 dr sedan,4 dr sedan,,,
03/18/2016,14:05,QUEENS,11694,,,,BEACH 118 STREET                ,NEWPORT AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3421945,Station Wagon/Sport Utility Vehicle,4 dr sedan,Sedan,,
03/18/2016,21:00,QUEENS,11378,40.724586,-73.908745,"(40.724586, -73.908745)",,,56-41     59 STREET                     ,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,3423137,4 dr sedan,,,,
03/18/2016,11:15,MANHATTAN,10010,40.74224,-73.99329,"(40.74224, -73.99329)",W 22nd St                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3406850,4 dr sedan,4 dr sedan,,,
03/18/2016,15:00,QUEENS,11372,40.749474,-73.87668,"(40.749474, -73.87668)",,,37-53     90 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3429243,4 dr sedan,4 dr sedan,,,
03/18/2016,18:55,MANHATTAN,10031,,,,WEST 143 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3410212,4 dr sedan,4 dr sedan,,,
03/18/2016,12:10,MANHATTAN,10005,,,,MAIDEN LANE                     ,PEARL STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3405219,Station Wagon/Sport Utility Vehicle,Flat Bed,,,
03/18/2016,15:40,QUEENS,11354,,,,150 PLACE                       ,35 AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3426121,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,21:50,,,,,,,ditmars blvd,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3428715,2 dr sedan,4 dr sedan,,,
03/18/2016,10:20,QUEENS,11365,40.734657,-73.79755,"(40.734657, -73.79755)",172 STREET                      ,69 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Failure to Yield Right-of-Way,,,,3424921,4 dr sedan,2 dr sedan,,,
03/18/2016,12:30,,,40.78228,-73.914604,"(40.78228, -73.914604)",,,21 AVENUE                               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3428702,4 dr sedan,Box Truck,,,
03/18/2016,7:00,QUEENS,11693,,,,BEACH 97 STREET                 ,SHORE FRONT PARKWAY,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3421941,Sedan,Sedan,,,
03/18/2016,16:00,MANHATTAN,10013,40.723022,-74.002365,"(40.723022, -74.002365)",,,486       BROOME STREET                 ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3405220,Box Truck,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,6:45,MANHATTAN,10035,40.80464,-73.93227,"(40.80464, -73.93227)",,,2499      2 AVENUE                      ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3409701,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,13:16,BROOKLYN,11211,40.711617,-73.9652,"(40.711617, -73.9652)",Williamsburg Bridge             ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3421271,Box Truck,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,10:27,,,40.762966,-73.973976,"(40.762966, -73.973976)",,,WEST 57 STREET                          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408048,2 dr sedan,Box Truck,,,
03/18/2016,4:32,BROOKLYN,11220,40.642586,-73.998604,"(40.642586, -73.998604)",45 STREET                       ,9 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3415854,4 dr sedan,4 dr sedan,,,
03/18/2016,22:45,,,40.7681,-73.90512,"(40.7681, -73.90512)",Grand Central Pkwy              ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,3424916,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,14:00,QUEENS,11365,40.743404,-73.77753,"(40.743404, -73.77753)",,,198-25    HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3427292,4 dr sedan,,,,
03/18/2016,12:00,,,,,,,,N/B OCEAN PKWY                          ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3415855,Box Truck,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,14:20,MANHATTAN,10035,,,,EAST 121 STREET                 ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3409703,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,0:20,,,40.615116,-74.14444,"(40.615116, -74.14444)",,,264       BRYSON AVENUE                 ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3430049,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
03/18/2016,13:00,BROOKLYN,11207,40.658615,-73.8856,"(40.658615, -73.8856)",,,630       STANLEY AVENUE                ,0,0,0,0,0,0,0,0,,,,,,3418573,,,,,
03/18/2016,20:00,QUEENS,11419,40.68691,-73.82148,"(40.68691, -73.82148)",,,104-06    122 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3424395,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,9:45,BRONX,10467,,,,JEROME AVENUE                   ,BAINBRIDGE AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3414221,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,11:00,BROOKLYN,11215,,,,UNION STREET                    ,4 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3419701,4 dr sedan,4 dr sedan,,,
03/18/2016,15:05,QUEENS,11361,,,,204 STREET                      ,42 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3427293,4 dr sedan,4 dr sedan,,,
03/18/2016,23:30,BRONX,10453,40.84698,-73.91065,"(40.84698, -73.91065)",WALTON AVENUE                   ,EAST 175 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3412825,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,16:25,,,40.738148,-73.72402,"(40.738148, -73.72402)",Cross Island Pkwy               ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3423669,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:00,BROOKLYN,11217,,,,4 AVENUE                        ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Passing or Lane Usage Improper,,,,3420686,Flat Bed,4 dr sedan,,,
03/18/2016,19:10,MANHATTAN,10036,40.761707,-73.99442,"(40.761707, -73.99442)",,,503       WEST 45 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408052,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:24,BROOKLYN,11230,,,,EAST 9 STREET                   ,AVENUE O,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3415848,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,8:00,QUEENS,11432,40.7769,-73.9413,"(40.7769, -73.9413)",JAMAICA AVENUE                  ,171 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,,,,3422651,PK,4 dr sedan,,,
03/18/2016,18:00,,,40.72753,-73.85547,"(40.72753, -73.85547)",Queens Blvd                     ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3423132,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
03/18/2016,5:00,,,,,,,,2455      brooklyn queens north         ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3428704,4 dr sedan,,,,
03/18/2016,15:22,,,40.760616,-73.83879,"(40.760616, -73.83879)",Van Wyck Expy                   ,,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3425045,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,22:20,STATEN ISLAND,10304,,,,TARGEE STREET                   ,STEUBEN STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3429623,Sedan,Sedan,,,
03/18/2016,11:55,BROOKLYN,11208,,,,FULTON STREET                   ,HALE AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3418638,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,9:10,MANHATTAN,10031,,,,WEST 143 STREET                 ,HAMILTON PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3410213,4 dr sedan,4 dr sedan,,,
03/18/2016,14:45,,,,,,,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3414502,Bus,,,,
03/18/2016,9:19,MANHATTAN,10001,40.748726,-73.9931,"(40.748726, -73.9931)",,,210       WEST 30 STREET                ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3407179,Bus,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,14:06,BRONX,10461,40.84644,-73.831894,"(40.84644, -73.831894)",,,1772      CROSBY AVENUE                 ,1,0,1,0,0,0,0,0,Unspecified,,,,,3412487,4 dr sedan,,,,
03/18/2016,8:11,QUEENS,11691,,,,SEAGIRT BOULEVARD               ,BEACH 32 STREET,,0,0,0,0,0,0,0,0,Glare,Glare,,,,3422036,Bus,Bus,,,
03/18/2016,16:40,STATEN ISLAND,10306,,,,LINCOLN AVENUE                  ,EDISON STREET,,1,0,0,0,1,0,0,0,Alcohol Involvement,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3430409,Bike,Bus,,,
03/18/2016,0:00,,,40.72158,-73.94167,"(40.72158, -73.94167)",Bqe                             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3421653,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,23:00,BROOKLYN,11207,40.6640611,-73.8986808,"(40.6640611, -73.8986808)",HINSDALE STREET                 ,LIVONIA AVENUE                  ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3418570,PASSENGER VEHICLE,,,,
03/18/2016,11:00,BROOKLYN,11228,,,,BAY RIDGE PARKWAY               ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3416648,Garbage or Refuse,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,17:15,MANHATTAN,10035,,,,3 AVENUE                        ,EAST 118 STREET,,0,0,0,0,0,0,0,0,Illnes,Unspecified,,,,3409713,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,15:30,STATEN ISLAND,10307,40.516518,-74.24272,"(40.516518, -74.24272)",,,87        ELLIS STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3430842,Refrigerated Van,4 dr sedan,,,
03/18/2016,0:39,MANHATTAN,10034,,,,,,130       post avenue                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3410702,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,7:40,QUEENS,11363,40.76229,-73.75711,"(40.76229, -73.75711)",NORTHERN BOULEVARD              ,CROSS ISLAND PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3427288,4 dr sedan,4 dr sedan,,,
03/18/2016,15:55,BROOKLYN,11233,40.673725,-73.922745,"(40.673725, -73.922745)",,,1385      SAINT MARKS AVENUE            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3419465,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,0:09,,,40.69215,-73.86216,"(40.69215, -73.86216)",JAMAICA AVENUE                  ,80 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3422185,Sedan,4 dr sedan,,,
03/18/2016,16:30,,,,,,23ave and 26 street             ,23 ave,,0,0,0,0,0,0,0,0,Unspecified,,,,,3428728,2 dr sedan,unk,,,
03/18/2016,12:20,BROOKLYN,11226,,,,BEDFORD AVENUE                  ,BEVERLEY ROAD,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,,,,3416437,4 dr sedan,Bike,,,
03/18/2016,12:30,BRONX,10469,,,,EAST 222 STREET                 ,PAULDING AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3413121,4 dr sedan,Sedan,,,
03/18/2016,9:45,,,,,,,,QUEENS BOULEVARD                        ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3424917,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,6:11,,,,,,,,AMBOY ROAD                              ,1,0,0,0,0,0,1,0,Pavement Defective,,,,,3430400,4 dr sedan,,,,
03/18/2016,10:50,BROOKLYN,11221,40.695545,-73.93129,"(40.695545, -73.93129)",,,489       HART STREET                   ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3420426,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,17:00,,,40.75062,-73.75143,"(40.75062, -73.75143)",Long Island Expy                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3427297,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
03/18/2016,16:15,,,,,,BOSTON ROAD                     ,PELHAM PARKWAY SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3439900,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,14:30,MANHATTAN,10001,,,,,,329       west 29 street                ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3407181,Taxi,4 dr sedan,,,
03/18/2016,7:15,QUEENS,11427,,,,HILLSIDE AVENUE                 ,209 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3423672,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,16:34,MANHATTAN,10001,,,,WEST 33 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3407196,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,10:10,,,,,,JEROME AVENUE                   ,EAST MOSHOLU PARKWAY SOUTH,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3414163,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,8:00,BROOKLYN,11237,,,,STARR STREET                    ,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3420432,4 dr sedan,,,,
03/18/2016,8:45,,,40.679752,-73.77857,"(40.679752, -73.77857)",,,SMITH STREET                            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3428208,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:48,,,,,,,park avenue,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3420005,Motorscooter,Sedan,,,
03/18/2016,17:25,,,,,,,w.116 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3410018,4 dr sedan,Bike,,,
03/18/2016,13:20,,,,,,HUNTS POINT TERMINAL MARKET     ,ROW B,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3411304,4 dr sedan,4 dr sedan,,,
03/18/2016,11:05,MANHATTAN,10007,40.71356,-74.00904,"(40.71356, -74.00904)",,,118       CHURCH STREET                 ,0,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,4021960,4 dr sedan,4 dr sedan,,,
03/18/2016,22:48,,,40.7681,-73.90512,"(40.7681, -73.90512)",Grand Central Pkwy              ,,,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,Following Too Closely,Following Too Closely,,,3424918,Station Wagon/Sport Utility Vehicle,2 dr sedan,4 dr sedan,,
03/18/2016,4:45,MANHATTAN,10012,40.725773,-74.00091,"(40.725773, -74.00091)",PRINCE STREET                   ,WEST BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3405218,Taxi,,,,
03/18/2016,14:30,BROOKLYN,11222,,,,MANHATTAN AVENUE                ,MILTON STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3421657,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:00,,,,,,KEW GARDEN ROAD                 ,82 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3422192,4 dr sedan,4 dr sedan,,,
03/18/2016,22:00,BROOKLYN,11216,40.68357,-73.95021,"(40.68357, -73.95021)",,,411       NOSTRAND AVENUE               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3420006,Sedan,Taxi,,,
03/18/2016,9:15,,,40.723995,-73.97356,"(40.723995, -73.97356)",FDR Dr                          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3408505,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,18:00,QUEENS,11377,,,,69 STREET                       ,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3425473,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,9:30,MANHATTAN,10065,40.763405,-73.96127,"(40.763405, -73.96127)",,,327       EAST 64 STREET                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3408507,4 dr sedan,Flat Bed,,,
03/18/2016,8:25,BROOKLYN,11205,40.7136,-74.0091,"(40.7136, -74.0091)",CLASSON AVENUE                  ,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3421047,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,19:00,,,40.561077,-74.16984,"(40.561077, -74.16984)",RICHMOND AVENUE                 ,Korean War Vet Pkwy,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3430846,4 dr sedan,4 dr sedan,,,
03/18/2016,10:30,,,40.691406,-73.81273,"(40.691406, -73.81273)",,,LIBERTY AVENUE                          ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3424457,4 dr sedan,Pick-up Truck,,,
03/18/2016,8:00,,,40.75993,-73.90221,"(40.75993, -73.90221)",Brooklyn Queens Expy W          ,,,1,0,0,0,0,0,1,0,Illnes,,,,,3425466,Station Wagon/Sport Utility Vehicle,,,,
